datetime,bc(370),bc(880),no,no2,nox,pm2.5,so2,aqi,pm10,rh,temp,ws,co,o3,aqi_cat,wind_dir
2016-01-01T00:00:00Z,NA,NA,0.2,0.3,0.6,1.3,NA,NA,5.8,NA,NA,NA,NA,22,NA,NA
2016-01-01T01:00:00Z,NA,NA,0.1,0.9,1,5.5,NA,NA,24.6,NA,NA,NA,NA,38,NA,NA
2016-01-01T02:00:00Z,NA,NA,0.2,1,1.2,13.5,NA,NA,25.2,NA,NA,NA,NA,38,NA,NA
2016-01-01T03:00:00Z,NA,NA,0.2,1,1.1,12.4,NA,NA,17.5,NA,NA,NA,NA,37,NA,NA
2016-01-01T04:00:00Z,NA,NA,0.4,0.8,1.2,10.5,NA,NA,16.2,NA,NA,NA,NA,35,NA,NA
2016-01-01T05:00:00Z,NA,NA,0.2,0.9,1.2,-2.9,NA,NA,17.4,NA,NA,NA,NA,33,NA,NA
2016-01-01T06:00:00Z,NA,NA,0.3,1,1.3,5.3,NA,NA,8.4,NA,NA,NA,NA,32,NA,NA
2016-01-01T07:00:00Z,NA,NA,0.2,0.8,1,0.9,NA,NA,14.8,NA,NA,NA,NA,34,NA,NA
2016-01-01T08:00:00Z,NA,NA,0.2,0.9,1.1,11.8,NA,NA,10,NA,NA,NA,NA,33,NA,NA
2016-01-01T09:00:00Z,NA,NA,0.4,1.2,1.6,4.7,NA,NA,17.2,NA,NA,NA,NA,34,NA,NA
2016-01-01T10:00:00Z,NA,NA,0.3,1.1,1.5,6,NA,NA,14.2,NA,NA,NA,NA,35,NA,NA
2016-01-01T11:00:00Z,NA,NA,0.6,1.7,2.3,2.2,NA,NA,7.8,NA,NA,NA,NA,36,NA,NA
2016-01-01T12:00:00Z,NA,NA,0.6,1.7,2.3,5.4,NA,NA,8,NA,NA,NA,NA,32,NA,NA
2016-01-01T13:00:00Z,NA,NA,0.6,1.6,2.2,1.8,NA,NA,1.9,NA,NA,NA,NA,31,NA,NA
2016-01-01T14:00:00Z,NA,NA,0.6,1.2,1.8,1.5,NA,NA,4.2,NA,NA,NA,NA,39,NA,NA
2016-01-01T15:00:00Z,NA,NA,0.4,1,1.4,2.7,NA,NA,-1.2,NA,NA,NA,NA,36,NA,NA
2016-01-01T16:00:00Z,NA,NA,0.4,1.1,1.6,2.2,NA,NA,3.8,NA,NA,NA,NA,34,NA,NA
2016-01-01T17:00:00Z,NA,NA,0.4,1.2,1.6,0.6,NA,NA,0.7,NA,NA,NA,NA,30,NA,NA
2016-01-01T18:00:00Z,NA,NA,0.5,1.5,2,-2.6,NA,NA,0.5,NA,NA,NA,NA,27,NA,NA
2016-01-01T19:00:00Z,NA,NA,0.4,1.9,2.4,1,NA,NA,5.3,NA,NA,NA,NA,26,NA,NA
2016-01-01T20:00:00Z,NA,NA,0.3,1.7,2.1,1.2,NA,NA,-1.2,NA,NA,NA,NA,25,NA,NA
2016-01-01T21:00:00Z,NA,NA,0.2,1.1,1.3,-2.5,NA,NA,2.2,NA,NA,NA,NA,26,NA,NA
2016-01-01T22:00:00Z,NA,NA,0.3,0.7,1,-0.6,NA,NA,1.7,NA,NA,NA,NA,25,NA,NA
2016-01-01T23:00:00Z,NA,NA,0.3,0.5,0.8,1.8,NA,NA,1.3,NA,NA,NA,NA,23,NA,NA
2016-01-02T00:00:00Z,NA,NA,0.4,1.6,2,3.9,NA,NA,1.7,NA,NA,NA,NA,18,NA,NA
2016-01-02T01:00:00Z,NA,NA,0.4,0.2,0.6,8.9,NA,NA,4.7,NA,NA,NA,NA,22,NA,NA
2016-01-02T02:00:00Z,NA,NA,0.2,0.4,0.5,2.8,NA,NA,8.3,NA,NA,NA,NA,22,NA,NA
2016-01-02T03:00:00Z,NA,NA,0.2,0.7,0.9,3.5,NA,NA,10.8,NA,NA,NA,NA,21,NA,NA
2016-01-02T04:00:00Z,NA,NA,0.4,0.3,0.7,0,NA,NA,7.4,NA,NA,NA,NA,20,NA,NA
2016-01-02T05:00:00Z,NA,NA,0.2,0.3,0.5,3.7,NA,NA,3.4,NA,NA,NA,NA,21,NA,NA
2016-01-02T06:00:00Z,NA,NA,0.3,0.4,0.8,4.6,NA,NA,10.8,NA,NA,NA,NA,20,NA,NA
2016-01-02T07:00:00Z,NA,NA,0.4,0.4,0.8,4.2,NA,NA,9,NA,NA,NA,NA,20,NA,NA
2016-01-02T08:00:00Z,NA,NA,0.3,0.3,0.6,-1.9,NA,NA,1,NA,NA,NA,NA,21,NA,NA
2016-01-02T09:00:00Z,NA,NA,0.5,0.7,1.2,6.8,NA,NA,7.1,NA,NA,NA,NA,24,NA,NA
2016-01-02T10:00:00Z,NA,NA,0.3,0.5,0.8,0.2,NA,NA,1.2,NA,NA,NA,NA,30,NA,NA
2016-01-02T11:00:00Z,NA,NA,0.3,0.6,0.9,1.3,NA,NA,3.2,NA,NA,NA,NA,39,NA,NA
2016-01-02T12:00:00Z,NA,NA,0.3,0.6,0.9,2.8,NA,NA,6.2,NA,NA,NA,NA,38,NA,NA
2016-01-02T13:00:00Z,NA,NA,0.4,0.6,1,1.1,NA,NA,3.6,NA,NA,NA,NA,34,NA,NA
2016-01-02T14:00:00Z,NA,NA,0.3,0.6,0.9,7.9,NA,NA,8.2,NA,NA,NA,NA,34,NA,NA
2016-01-02T15:00:00Z,NA,NA,0.4,0.6,1,0.8,NA,NA,2.2,NA,NA,NA,NA,31,NA,NA
2016-01-02T16:00:00Z,NA,NA,0.3,0.6,0.9,4.1,NA,NA,0.3,NA,NA,NA,NA,29,NA,NA
2016-01-02T17:00:00Z,NA,NA,0.3,0.5,0.8,-1.1,NA,NA,5,NA,NA,NA,NA,30,NA,NA
2016-01-02T18:00:00Z,NA,NA,0.2,0.7,0.9,2,NA,NA,3.1,NA,NA,NA,NA,32,NA,NA
2016-01-02T19:00:00Z,NA,NA,0.3,0.6,0.9,1.3,NA,NA,3,NA,NA,NA,NA,27,NA,NA
2016-01-02T20:00:00Z,NA,NA,0.3,1.9,2.2,0.6,NA,NA,4.2,NA,NA,NA,NA,21,NA,NA
2016-01-02T21:00:00Z,NA,NA,0.4,2,2.3,0.7,NA,NA,2.7,NA,NA,NA,NA,22,NA,NA
2016-01-02T22:00:00Z,NA,NA,0.4,1.9,2.3,0.5,NA,NA,3.2,NA,NA,NA,NA,19,NA,NA
2016-01-02T23:00:00Z,NA,NA,0.4,1.8,2.2,1.3,NA,NA,-0.6,NA,NA,NA,NA,18,NA,NA
2016-01-03T00:00:00Z,NA,NA,0.5,2.4,2.9,1.2,NA,NA,4.8,NA,NA,NA,NA,21,NA,NA
2016-01-03T01:00:00Z,NA,NA,0.4,1,1.4,2.9,NA,NA,-3.6,NA,NA,NA,NA,18,NA,NA
2016-01-03T02:00:00Z,NA,NA,0.2,0.7,0.9,0.4,NA,NA,3.7,NA,NA,NA,NA,18,NA,NA
2016-01-03T03:00:00Z,NA,NA,0.4,1.3,1.7,-0.5,NA,NA,2.4,NA,NA,NA,NA,18,NA,NA
2016-01-03T04:00:00Z,NA,NA,0.3,0.7,1,0.9,NA,NA,0.9,NA,NA,NA,NA,20,NA,NA
2016-01-03T05:00:00Z,NA,NA,0.3,0.4,0.7,3.8,NA,NA,3.4,NA,NA,NA,NA,20,NA,NA
2016-01-03T06:00:00Z,NA,NA,0.2,0.6,0.8,0.5,NA,NA,1.9,NA,NA,NA,NA,24,NA,NA
2016-01-03T07:00:00Z,NA,NA,0.6,1,1.6,0.1,NA,NA,1.2,NA,NA,NA,NA,26,NA,NA
2016-01-03T08:00:00Z,NA,NA,0.5,1.1,1.6,-1.5,NA,NA,1.2,NA,NA,NA,NA,27,NA,NA
2016-01-03T09:00:00Z,NA,NA,0.9,2.3,3.2,1.3,NA,NA,1.2,NA,NA,NA,NA,32,NA,NA
2016-01-03T10:00:00Z,NA,NA,0.4,0.5,0.8,-0.7,NA,NA,7.7,NA,NA,NA,NA,37,NA,NA
2016-01-03T11:00:00Z,NA,NA,0.4,0.5,0.9,8,NA,NA,7.8,NA,NA,NA,NA,38,NA,NA
2016-01-03T12:00:00Z,NA,NA,0.2,0.6,0.8,-1.6,NA,NA,5.1,NA,NA,NA,NA,37,NA,NA
2016-01-03T13:00:00Z,NA,NA,0.2,0.5,0.7,-4.2,NA,NA,3.7,NA,NA,NA,NA,36,NA,NA
2016-01-03T14:00:00Z,NA,NA,0.2,0.4,0.6,5.8,NA,NA,4.5,NA,NA,NA,NA,37,NA,NA
2016-01-03T15:00:00Z,NA,NA,0.4,0.3,0.8,2.8,NA,NA,0.7,NA,NA,NA,NA,34,NA,NA
2016-01-03T16:00:00Z,NA,NA,0.4,0.6,1,2.8,NA,NA,10,NA,NA,NA,NA,34,NA,NA
2016-01-03T17:00:00Z,NA,NA,0.4,0.6,0.9,6.5,NA,NA,1.1,NA,NA,NA,NA,34,NA,NA
2016-01-03T18:00:00Z,NA,NA,0.6,1.1,1.7,-4.6,NA,NA,-1.8,NA,NA,NA,NA,30,NA,NA
2016-01-03T19:00:00Z,NA,NA,0.7,3.1,3.8,6,NA,NA,10.3,NA,NA,NA,NA,28,NA,NA
2016-01-03T20:00:00Z,NA,NA,0.4,1.1,1.5,2.3,NA,NA,4.5,NA,NA,NA,NA,30,NA,NA
2016-01-03T21:00:00Z,NA,NA,0.3,0.9,1.2,0.9,NA,NA,5.2,NA,NA,NA,NA,27,NA,NA
2016-01-03T22:00:00Z,NA,NA,0.2,0.9,1.1,1,NA,NA,3.8,NA,NA,NA,NA,26,NA,NA
2016-01-03T23:00:00Z,NA,NA,0.4,1.5,1.8,3.7,NA,NA,4,NA,NA,NA,NA,23,NA,NA
2016-01-04T00:00:00Z,NA,NA,0.3,1.6,1.8,1.4,NA,NA,4.4,NA,NA,NA,NA,25,NA,NA
2016-01-04T01:00:00Z,NA,NA,0.5,0.8,1.3,4.5,NA,NA,3.1,NA,NA,NA,NA,23,NA,NA
2016-01-04T02:00:00Z,NA,NA,0.3,1,1.3,1.3,NA,NA,7.3,NA,NA,NA,NA,27,NA,NA
2016-01-04T03:00:00Z,NA,NA,0.3,1,1.3,4.9,NA,NA,7.7,NA,NA,NA,NA,30,NA,NA
2016-01-04T04:00:00Z,NA,NA,0.3,0.6,0.9,3.6,NA,NA,9.2,NA,NA,NA,NA,31,NA,NA
2016-01-04T05:00:00Z,NA,NA,0.3,0.9,1.2,1,NA,NA,7.2,NA,NA,NA,NA,27,NA,NA
2016-01-04T06:00:00Z,NA,NA,0.5,1.8,2.3,6,NA,NA,15.3,NA,NA,NA,NA,27,NA,NA
2016-01-04T07:00:00Z,NA,NA,0.7,1.5,2.2,-0.6,NA,NA,2.8,NA,NA,NA,NA,28,NA,NA
2016-01-04T08:00:00Z,NA,NA,0.6,0.9,1.5,1,NA,NA,8.1,NA,NA,NA,NA,26,NA,NA
2016-01-04T09:00:00Z,NA,NA,0.8,0.9,1.7,-1.8,NA,NA,8.1,NA,NA,NA,NA,26,NA,NA
2016-01-04T10:00:00Z,NA,NA,1,1.3,2.3,3.3,NA,NA,8.4,NA,NA,NA,NA,27,NA,NA
2016-01-04T11:00:00Z,NA,NA,0.9,1.2,2.1,1.9,NA,NA,1.9,NA,NA,NA,NA,26,NA,NA
2016-01-04T12:00:00Z,NA,NA,0.6,1,1.6,1.2,NA,NA,4.6,NA,NA,NA,NA,33,NA,NA
2016-01-04T13:00:00Z,NA,NA,0.6,1,1.6,1.8,NA,NA,2.8,NA,NA,NA,NA,35,NA,NA
2016-01-04T14:00:00Z,NA,NA,0.6,1,1.6,-0.4,NA,NA,2,NA,NA,NA,NA,36,NA,NA
2016-01-04T15:00:00Z,NA,NA,0.6,1,1.6,-1.1,NA,NA,1.9,NA,NA,NA,NA,37,NA,NA
2016-01-04T16:00:00Z,NA,NA,0.4,1,1.4,1.8,NA,NA,4.7,NA,NA,NA,NA,38,NA,NA
2016-01-04T17:00:00Z,NA,NA,0.5,1,1.5,-0.6,NA,NA,6.2,NA,NA,NA,NA,37,NA,NA
2016-01-04T18:00:00Z,NA,NA,0.5,1,1.5,3.4,NA,NA,1.1,NA,NA,NA,NA,35,NA,NA
2016-01-04T19:00:00Z,NA,NA,0.4,1.3,1.7,3.7,NA,NA,14,NA,NA,NA,NA,31,NA,NA
2016-01-04T20:00:00Z,NA,NA,0.3,1.4,1.7,4.7,NA,NA,6.9,NA,NA,NA,NA,28,NA,NA
2016-01-04T21:00:00Z,NA,NA,0.4,1.9,2.3,-3,NA,NA,7.9,NA,NA,NA,NA,27,NA,NA
2016-01-04T22:00:00Z,NA,NA,0.2,1.1,1.3,3.6,NA,NA,7.9,NA,NA,NA,NA,28,NA,NA
2016-01-04T23:00:00Z,NA,NA,0.1,1.2,1.3,2.6,NA,NA,6.1,NA,NA,NA,NA,27,NA,NA
2016-01-05T00:00:00Z,NA,NA,0.3,4.1,4.4,3.9,NA,NA,10.3,NA,NA,NA,NA,22,NA,NA
2016-01-05T01:00:00Z,NA,NA,0.2,1.6,1.8,11.3,NA,NA,11.1,NA,NA,NA,NA,24,NA,NA
2016-01-05T02:00:00Z,NA,NA,0.3,1.6,1.9,6.2,NA,NA,7.8,NA,NA,NA,NA,23,NA,NA
2016-01-05T03:00:00Z,NA,NA,0.6,2.6,3.1,0.5,NA,NA,6.9,NA,NA,NA,NA,23,NA,NA
2016-01-05T04:00:00Z,NA,NA,0.4,2.6,2.9,1,NA,NA,2.4,NA,NA,NA,NA,22,NA,NA
2016-01-05T05:00:00Z,NA,NA,0.4,3.2,3.6,0.4,NA,NA,4.9,NA,NA,NA,NA,20,NA,NA
2016-01-05T06:00:00Z,NA,NA,0.8,4,4.8,2.2,NA,NA,7.6,NA,NA,NA,NA,20,NA,NA
2016-01-05T07:00:00Z,NA,NA,1.5,3.7,5.2,-2.6,NA,NA,0.4,NA,NA,NA,NA,21,NA,NA
2016-01-05T08:00:00Z,NA,NA,1.9,2.9,4.9,3.4,NA,NA,9.7,NA,NA,NA,NA,23,NA,NA
2016-01-05T09:00:00Z,NA,NA,1.6,2.4,4,3,NA,NA,8.8,NA,NA,NA,NA,25,NA,NA
2016-01-05T10:00:00Z,NA,NA,1.7,2.5,4.1,3.4,NA,NA,10.4,NA,NA,NA,NA,28,NA,NA
2016-01-05T11:00:00Z,NA,NA,1.5,2.2,3.7,3.1,NA,NA,10.9,NA,NA,NA,NA,34,NA,NA
2016-01-05T12:00:00Z,NA,NA,0.7,1.5,2.2,2.3,NA,NA,11.2,NA,NA,NA,NA,40,NA,NA
2016-01-05T13:00:00Z,NA,NA,0.3,1,1.3,5.8,NA,NA,19.1,NA,NA,NA,NA,41,NA,NA
2016-01-05T14:00:00Z,NA,NA,0.4,1,1.4,2.4,NA,NA,6.8,NA,NA,NA,NA,43,NA,NA
2016-01-05T15:00:00Z,NA,NA,0.9,2.7,3.6,8.6,NA,NA,17.1,NA,NA,NA,NA,41,NA,NA
2016-01-05T16:00:00Z,NA,NA,0.7,2.1,2.8,8.1,NA,NA,14.2,NA,NA,NA,NA,46,NA,NA
2016-01-05T17:00:00Z,NA,NA,0.5,2.2,2.7,7.4,NA,NA,16.4,NA,NA,NA,NA,42,NA,NA
2016-01-05T18:00:00Z,NA,NA,0.4,1.8,2.2,7.9,NA,NA,18.4,NA,NA,NA,NA,35,NA,NA
2016-01-05T19:00:00Z,NA,NA,0.3,1.6,2,-1,NA,NA,14.9,NA,NA,NA,NA,34,NA,NA
2016-01-05T20:00:00Z,NA,NA,0.3,1.8,2.1,7.9,NA,NA,15.2,NA,NA,NA,NA,32,NA,NA
2016-01-05T21:00:00Z,NA,NA,0.2,2.6,2.8,2.2,NA,NA,13.1,NA,NA,NA,NA,29,NA,NA
2016-01-05T22:00:00Z,NA,NA,0.3,2.9,3.2,7.6,NA,NA,16.5,NA,NA,NA,NA,26,NA,NA
2016-01-05T23:00:00Z,NA,NA,0.4,3.5,3.9,0.8,NA,NA,12.3,NA,NA,NA,NA,24,NA,NA
2016-01-06T00:00:00Z,NA,NA,0.3,1.7,2,-1.1,NA,NA,5.4,NA,NA,NA,NA,25,NA,NA
2016-01-06T01:00:00Z,NA,NA,0.3,3.8,4.1,-1.4,NA,NA,14.4,NA,NA,NA,NA,22,NA,NA
2016-01-06T02:00:00Z,NA,NA,0.4,4.7,5.1,5.5,NA,NA,16.6,NA,NA,NA,NA,19,NA,NA
2016-01-06T03:00:00Z,NA,NA,0.3,3.6,3.9,1.1,NA,NA,10.3,NA,NA,NA,NA,21,NA,NA
2016-01-06T04:00:00Z,NA,NA,0.5,3.9,4.5,5,NA,NA,10.4,NA,NA,NA,NA,19,NA,NA
2016-01-06T05:00:00Z,NA,NA,0.3,3.2,3.5,-0.8,NA,NA,10.8,NA,NA,NA,NA,21,NA,NA
2016-01-06T06:00:00Z,NA,NA,0.9,5.3,6.2,6.7,NA,NA,7.3,NA,NA,NA,NA,20,NA,NA
2016-01-06T07:00:00Z,NA,NA,2,4.5,6.5,-2.6,NA,NA,9.6,NA,NA,NA,NA,22,NA,NA
2016-01-06T08:00:00Z,NA,NA,1.9,2.7,4.6,3.3,NA,NA,10,NA,NA,NA,NA,27,NA,NA
2016-01-06T09:00:00Z,NA,NA,2.3,2.7,5,2.5,NA,NA,15.3,NA,NA,NA,NA,29,NA,NA
2016-01-06T10:00:00Z,NA,NA,1.5,2.3,3.8,6.7,NA,NA,18.1,NA,NA,NA,NA,31,NA,NA
2016-01-06T11:00:00Z,NA,NA,2.8,2.6,5.3,11.7,NA,NA,17.1,NA,NA,NA,NA,32,NA,NA
2016-01-06T12:00:00Z,NA,NA,3.1,2.6,5.7,7.1,NA,NA,17.8,NA,NA,NA,NA,34,NA,NA
2016-01-06T13:00:00Z,NA,NA,7.7,5.8,13.5,10.7,NA,NA,20.4,NA,NA,NA,NA,35,NA,NA
2016-01-06T14:00:00Z,NA,NA,1.8,2.1,3.8,8.2,NA,NA,21.1,NA,NA,NA,NA,34,NA,NA
2016-01-06T15:00:00Z,NA,NA,0.4,0.8,1.2,7.8,NA,NA,13.9,NA,NA,NA,NA,33,NA,NA
2016-01-06T16:00:00Z,NA,NA,0.4,0.8,1.2,8.4,NA,NA,11.3,NA,NA,NA,NA,32,NA,NA
2016-01-06T17:00:00Z,NA,NA,0.4,0.8,1.2,4,NA,NA,11.4,NA,NA,NA,NA,34,NA,NA
2016-01-06T18:00:00Z,NA,NA,0.4,0.9,1.3,3,NA,NA,9.3,NA,NA,NA,NA,31,NA,NA
2016-01-06T19:00:00Z,NA,NA,0.4,1.2,1.6,4.3,NA,NA,11.3,NA,NA,NA,NA,29,NA,NA
2016-01-06T20:00:00Z,NA,NA,0.3,1,1.3,1.6,NA,NA,9.8,NA,NA,NA,NA,29,NA,NA
2016-01-06T21:00:00Z,NA,NA,0.3,2,2.2,6.7,NA,NA,10.5,NA,NA,NA,NA,27,NA,NA
2016-01-06T22:00:00Z,NA,NA,0.3,3.9,4.2,2.9,NA,NA,6.5,NA,NA,NA,NA,23,NA,NA
2016-01-06T23:00:00Z,NA,NA,0.3,2.1,2.4,4.4,NA,NA,10.6,NA,NA,NA,NA,24,NA,NA
2016-01-07T00:00:00Z,NA,NA,0.4,2.4,2.7,0.3,NA,NA,14.9,NA,NA,NA,NA,24,NA,NA
2016-01-07T01:00:00Z,NA,NA,0.3,1.9,2.2,-5.6,NA,NA,4,NA,NA,NA,NA,25,NA,NA
2016-01-07T02:00:00Z,NA,NA,0.3,1.4,1.7,0.6,NA,NA,10.6,NA,NA,NA,NA,26,NA,NA
2016-01-07T03:00:00Z,NA,NA,0.4,2.1,2.6,0.9,NA,NA,9.2,NA,NA,NA,NA,28,NA,NA
2016-01-07T04:00:00Z,NA,NA,0.4,2,2.4,4,NA,NA,7.4,NA,NA,NA,NA,27,NA,NA
2016-01-07T05:00:00Z,NA,NA,0.3,1.4,1.7,0.1,NA,NA,8.3,NA,NA,NA,NA,28,NA,NA
2016-01-07T06:00:00Z,NA,NA,0.4,3.7,4.1,0.5,NA,NA,6.3,NA,NA,NA,NA,26,NA,NA
2016-01-07T07:00:00Z,NA,NA,1.1,5.9,7,2.1,NA,NA,10.4,NA,NA,NA,NA,23,NA,NA
2016-01-07T08:00:00Z,NA,NA,0.9,3,3.9,2.2,NA,NA,11.7,NA,NA,NA,NA,28,NA,NA
2016-01-07T09:00:00Z,NA,NA,0.6,1.5,2,-1.3,NA,NA,9.7,NA,NA,NA,NA,31,NA,NA
2016-01-07T10:00:00Z,NA,NA,0.6,0.8,1.4,4.5,NA,NA,10.3,NA,NA,NA,NA,35,NA,NA
2016-01-07T11:00:00Z,NA,NA,0.5,0.7,1.2,2.8,NA,NA,10.5,NA,NA,NA,NA,35,NA,NA
2016-01-07T12:00:00Z,NA,NA,0.4,0.8,1.2,0,NA,NA,13.1,NA,NA,NA,NA,34,NA,NA
2016-01-07T13:00:00Z,NA,NA,0.5,0.8,1.2,7.2,NA,NA,12,NA,NA,NA,NA,34,NA,NA
2016-01-07T14:00:00Z,NA,NA,0.4,0.8,1.2,0.3,NA,NA,13.6,NA,NA,NA,NA,34,NA,NA
2016-01-07T15:00:00Z,NA,NA,0.5,0.8,1.3,3.4,NA,NA,13.1,NA,NA,NA,NA,35,NA,NA
2016-01-07T16:00:00Z,NA,NA,0.5,1,1.5,0.7,NA,NA,16.2,NA,NA,NA,NA,34,NA,NA
2016-01-07T17:00:00Z,NA,NA,0.5,1,1.5,7.1,NA,NA,12.8,NA,NA,NA,NA,33,NA,NA
2016-01-07T18:00:00Z,NA,NA,0.4,0.9,1.3,3.9,NA,NA,12.3,NA,NA,NA,NA,32,NA,NA
2016-01-07T19:00:00Z,NA,NA,0.3,1,1.4,3.5,NA,NA,16.8,NA,NA,NA,NA,31,NA,NA
2016-01-07T20:00:00Z,NA,NA,0.3,1.3,1.6,4.1,NA,NA,14.8,NA,NA,NA,NA,31,NA,NA
2016-01-07T21:00:00Z,NA,NA,0.2,2.1,2.4,5.5,NA,NA,13,NA,NA,NA,NA,29,NA,NA
2016-01-07T22:00:00Z,NA,NA,0.3,2.3,2.6,1.9,NA,NA,15.9,NA,NA,NA,NA,26,NA,NA
2016-01-07T23:00:00Z,NA,NA,0.3,2.3,2.6,6.5,NA,NA,17.3,NA,NA,NA,NA,25,NA,NA
2016-01-08T00:00:00Z,NA,NA,0.3,0.3,0.6,0,NA,NA,4,NA,NA,NA,NA,21,NA,NA
2016-01-08T01:00:00Z,NA,NA,0.3,2.1,2.4,3.6,NA,NA,13.8,NA,NA,NA,NA,26,NA,NA
2016-01-08T02:00:00Z,NA,NA,0.3,1,1.3,8.8,NA,NA,18.3,NA,NA,NA,NA,29,NA,NA
2016-01-08T03:00:00Z,NA,NA,0.3,0.6,0.9,4.3,NA,NA,19.5,NA,NA,NA,NA,30,NA,NA
2016-01-08T04:00:00Z,NA,NA,0.2,0.7,0.8,1,NA,NA,22.1,NA,NA,NA,NA,30,NA,NA
2016-01-08T05:00:00Z,NA,NA,0.1,1.3,1.3,11.6,NA,NA,26.3,NA,NA,NA,NA,29,NA,NA
2016-01-08T06:00:00Z,NA,NA,0.2,1.5,1.7,4.2,NA,NA,18,NA,NA,NA,NA,28,NA,NA
2016-01-08T07:00:00Z,NA,NA,0.2,2.4,2.6,5,NA,NA,15.2,NA,NA,NA,NA,27,NA,NA
2016-01-08T08:00:00Z,NA,NA,0.5,2.9,3.4,4,NA,NA,15.3,NA,NA,NA,NA,25,NA,NA
2016-01-08T09:00:00Z,NA,NA,1.1,2.5,3.7,2.7,NA,NA,13.3,NA,NA,NA,NA,25,NA,NA
2016-01-08T10:00:00Z,NA,NA,0.7,2.7,3.3,8.3,NA,NA,19.6,NA,NA,NA,NA,25,NA,NA
2016-01-08T11:00:00Z,NA,NA,0.5,3.3,3.8,4.9,NA,NA,14.9,NA,NA,NA,NA,21,NA,NA
2016-01-08T12:00:00Z,NA,NA,0.7,3.1,3.7,2.5,NA,NA,6,NA,NA,NA,NA,22,NA,NA
2016-01-08T13:00:00Z,NA,NA,0.7,1.7,2.3,-0.7,NA,NA,-3.7,NA,NA,NA,NA,25,NA,NA
2016-01-08T14:00:00Z,NA,NA,0.7,2.4,3.1,4.1,NA,NA,4.6,NA,NA,NA,NA,23,NA,NA
2016-01-08T15:00:00Z,NA,NA,1.2,3.3,4.5,-2,NA,NA,-0.7,NA,NA,NA,NA,22,NA,NA
2016-01-08T16:00:00Z,NA,NA,1.6,2.1,3.7,-0.7,NA,NA,1,NA,NA,NA,NA,27,NA,NA
2016-01-08T17:00:00Z,NA,NA,0.4,0.3,0.7,1.2,NA,NA,1.7,NA,NA,NA,NA,26,NA,NA
2016-01-08T18:00:00Z,NA,NA,0.2,0.4,0.6,6,NA,NA,4.6,NA,NA,NA,NA,24,NA,NA
2016-01-08T19:00:00Z,NA,NA,0.6,3,3.5,2.6,NA,NA,5.5,NA,NA,NA,NA,22,NA,NA
2016-01-08T20:00:00Z,NA,NA,0.3,0.6,0.9,2.5,NA,NA,5.1,NA,NA,NA,NA,19,NA,NA
2016-01-08T21:00:00Z,NA,NA,0.3,0.2,0.5,-2.4,NA,NA,-1.1,NA,NA,NA,NA,17,NA,NA
2016-01-08T22:00:00Z,NA,NA,0.5,0.2,0.6,1.2,NA,NA,3.4,NA,NA,NA,NA,19,NA,NA
2016-01-08T23:00:00Z,NA,NA,0.3,0.3,0.6,1.5,NA,NA,4.7,NA,NA,NA,NA,21,NA,NA
2016-01-09T00:00:00Z,NA,NA,0.4,0.7,1.1,3.8,NA,NA,14.8,NA,NA,NA,NA,26,NA,NA
2016-01-09T01:00:00Z,NA,NA,0.4,0.4,0.8,0.8,NA,NA,11,NA,NA,NA,NA,20,NA,NA
2016-01-09T02:00:00Z,NA,NA,0.3,0.6,0.9,8.8,NA,NA,9.4,NA,NA,NA,NA,21,NA,NA
2016-01-09T03:00:00Z,NA,NA,0.4,1.2,1.6,-1.8,NA,NA,7.4,NA,NA,NA,NA,20,NA,NA
2016-01-09T04:00:00Z,NA,NA,0.2,0.6,0.9,0,NA,NA,9.6,NA,NA,NA,NA,21,NA,NA
2016-01-09T05:00:00Z,NA,NA,0.5,0.5,1,4.6,NA,NA,7.9,NA,NA,NA,NA,21,NA,NA
2016-01-09T06:00:00Z,NA,NA,0.4,3.4,3.8,-2,NA,NA,4.1,NA,NA,NA,NA,21,NA,NA
2016-01-09T07:00:00Z,NA,NA,0.4,0.6,1,2.3,NA,NA,1.6,NA,NA,NA,NA,30,NA,NA
2016-01-09T08:00:00Z,NA,NA,0.3,0.3,0.7,6.8,NA,NA,8.7,NA,NA,NA,NA,30,NA,NA
2016-01-09T09:00:00Z,NA,NA,0.4,0.3,0.7,-3.1,NA,NA,11.8,NA,NA,NA,NA,32,NA,NA
2016-01-09T10:00:00Z,NA,NA,0.4,0.3,0.7,7.3,NA,NA,18.4,NA,NA,NA,NA,35,NA,NA
2016-01-09T11:00:00Z,NA,NA,0.3,0.5,0.7,9,NA,NA,26.6,NA,NA,NA,NA,41,NA,NA
2016-01-09T12:00:00Z,NA,NA,0.4,0.5,0.8,11.7,NA,NA,35.5,NA,NA,NA,NA,38,NA,NA
2016-01-09T13:00:00Z,NA,NA,0.4,0.4,0.7,11,NA,NA,29.3,NA,NA,NA,NA,35,NA,NA
2016-01-09T14:00:00Z,NA,NA,0.5,0.4,0.9,4.5,NA,NA,25.6,NA,NA,NA,NA,33,NA,NA
2016-01-09T15:00:00Z,NA,NA,0.3,0.4,0.8,8.9,NA,NA,24.7,NA,NA,NA,NA,33,NA,NA
2016-01-09T16:00:00Z,NA,NA,0.4,0.3,0.7,7.8,NA,NA,24.1,NA,NA,NA,NA,31,NA,NA
2016-01-09T17:00:00Z,NA,NA,0.5,0.4,0.9,5.2,NA,NA,21.1,NA,NA,NA,NA,31,NA,NA
