datetime,bc(370),bc(880),no,no2,nox,pm2.5,so2,aqi,pm10,rh,temp,ws,co,o3,aqi_cat,wind_dir
2016-01-01T00:00:00Z,NA,NA,0.2,0.4,0.6,1.7,0.1,NA,12.8,92.4,18,5.2,NA,NA,NA,68
2016-01-01T01:00:00Z,NA,NA,0.5,1.1,1.6,21,0.3,NA,27.2,72.1,19,3.7,NA,NA,NA,72
2016-01-01T02:00:00Z,NA,NA,0.7,0.5,1.2,17.8,0.3,NA,29.2,70.2,19,4.4,NA,NA,NA,72
2016-01-01T03:00:00Z,NA,NA,0.5,0.8,1.4,10.6,0.4,NA,18.2,70.2,19,3.8,NA,NA,NA,72
2016-01-01T04:00:00Z,NA,NA,0.3,0.4,0.7,8.9,0,NA,17.4,69.6,19,3.9,NA,NA,NA,71
2016-01-01T05:00:00Z,NA,NA,0.3,0.4,0.7,10.5,0.2,NA,21.4,70.2,18,4.2,NA,NA,NA,70
2016-01-01T06:00:00Z,NA,NA,0.5,0.4,0.9,9.8,0.4,NA,21.8,71.5,18,3.5,NA,NA,NA,69
2016-01-01T07:00:00Z,NA,NA,0.6,0.5,1.1,12.6,0.5,NA,34,72.4,19,4.2,NA,NA,NA,66
2016-01-01T08:00:00Z,NA,NA,0.3,1,1.2,14.4,0.4,NA,36.3,74.2,18,4.7,NA,NA,NA,63
2016-01-01T09:00:00Z,NA,NA,0.3,1.1,1.4,8,0.2,NA,27.4,88.4,17,4,NA,NA,NA,60
2016-01-01T10:00:00Z,NA,NA,0.8,0.9,1.7,3.2,0.1,NA,17.2,90.9,16,4.7,NA,NA,NA,60
2016-01-01T11:00:00Z,NA,NA,0.7,1.3,2,0,0.2,NA,8.3,94.8,16,3.6,NA,NA,NA,66
2016-01-01T12:00:00Z,NA,NA,0.5,1.5,2.1,4.6,0.1,NA,12,94.3,16,3.5,NA,NA,NA,66
2016-01-01T13:00:00Z,NA,NA,0.5,1.9,2.4,6.2,0.1,NA,3.8,93.7,17,3.4,NA,NA,NA,74
2016-01-01T14:00:00Z,NA,NA,0.6,1.7,2.4,1.4,0.3,NA,11.6,90.5,17,3.7,NA,NA,NA,69
2016-01-01T15:00:00Z,NA,NA,0.6,1.6,2.2,8.2,0.2,NA,17.2,85.2,18,4.1,NA,NA,NA,71
2016-01-01T16:00:00Z,NA,NA,0.7,1.5,2.2,10.2,0.1,NA,9.3,89.9,17,4.6,NA,NA,NA,65
2016-01-01T17:00:00Z,NA,NA,0.6,1.5,2.1,4.5,0.2,NA,3.2,90,18,4.1,NA,NA,NA,62
2016-01-01T18:00:00Z,NA,NA,0.5,1.4,1.9,3.5,0.1,NA,9.2,88.7,18,4.1,NA,NA,NA,62
2016-01-01T19:00:00Z,NA,NA,0.5,1.1,1.6,2.1,0.2,NA,4.4,89.6,18,4.8,NA,NA,NA,61
2016-01-01T20:00:00Z,NA,NA,0.5,1.2,1.7,4.7,0.2,NA,4.7,90.6,18,4.3,NA,NA,NA,59
2016-01-01T21:00:00Z,NA,NA,0.5,1.2,1.7,-0.1,0.2,NA,4.8,92,18,3.6,NA,NA,NA,64
2016-01-01T22:00:00Z,NA,NA,0.5,1.1,1.6,4.9,0.1,NA,11.8,93.4,18,2.4,NA,NA,NA,60
2016-01-01T23:00:00Z,NA,NA,0.6,0.8,1.4,4.7,0.1,NA,15.8,92.2,18,3.9,NA,NA,NA,45
2016-01-02T00:00:00Z,NA,NA,0.5,0.9,1.4,3.6,0.6,NA,4.4,98.2,18,2.3,NA,NA,NA,39
2016-01-02T01:00:00Z,NA,NA,0.5,0.4,0.8,18.7,0.1,NA,22.5,93.9,18,4.5,NA,NA,NA,32
2016-01-02T02:00:00Z,NA,NA,0.4,0.5,0.9,7.7,0.1,NA,16.2,94.1,18,4.9,NA,NA,NA,35
2016-01-02T03:00:00Z,NA,NA,0.4,0.7,1.1,2.7,0.1,NA,15.1,94.6,18,4.5,NA,NA,NA,37
2016-01-02T04:00:00Z,NA,NA,0.4,1.2,1.7,7.4,0.5,NA,18.1,95.2,18,4.2,NA,NA,NA,38
2016-01-02T05:00:00Z,NA,NA,0.3,0.6,1,5.4,0.3,NA,22.1,95.1,18,4.5,NA,NA,NA,39
2016-01-02T06:00:00Z,NA,NA,0.4,0.5,0.9,7.2,0.5,NA,15,94.9,18,4.5,NA,NA,NA,39
2016-01-02T07:00:00Z,NA,NA,0.7,1.2,1.9,3.4,0.5,NA,11.5,93.8,18,4.1,NA,NA,NA,44
2016-01-02T08:00:00Z,NA,NA,0.7,1.4,2,7.4,0.5,NA,9.2,93.9,18,3.6,NA,NA,NA,40
2016-01-02T09:00:00Z,NA,NA,0.6,1.7,2.3,1.1,0.5,NA,12.4,93.9,17,4.1,NA,NA,NA,49
2016-01-02T10:00:00Z,NA,NA,0.6,1.6,2.2,4.6,0.4,NA,8.6,92.8,17,4.4,NA,NA,NA,50
2016-01-02T11:00:00Z,NA,NA,0.9,2.1,2.9,5.1,0.5,NA,10,91.2,17,4.5,NA,NA,NA,51
2016-01-02T12:00:00Z,NA,NA,0.8,2,2.7,3.9,0.4,NA,6,91.7,17,4.3,NA,NA,NA,50
2016-01-02T13:00:00Z,NA,NA,0.6,1.8,2.4,1.8,0.6,NA,13,91.1,17,4.3,NA,NA,NA,50
2016-01-02T14:00:00Z,NA,NA,0.9,1.8,2.7,4.6,0.5,NA,9.3,91.8,17,3.9,NA,NA,NA,50
2016-01-02T15:00:00Z,NA,NA,0.9,2,3,3.6,0.7,NA,8,93.7,17,4.2,NA,NA,NA,46
2016-01-02T16:00:00Z,NA,NA,0.9,1.9,2.9,4.1,0.6,NA,7.7,95.3,17,4.1,NA,NA,NA,49
2016-01-02T17:00:00Z,NA,NA,0.7,2,2.7,3.3,0.6,NA,6.6,94.5,17,3.9,NA,NA,NA,56
2016-01-02T18:00:00Z,NA,NA,0.8,2.4,3.2,3.5,0.6,NA,10.6,94,17,2.7,NA,NA,NA,48
2016-01-02T19:00:00Z,NA,NA,0.7,2,2.7,5.6,0.5,NA,8.5,95.1,18,3.1,NA,NA,NA,39
2016-01-02T20:00:00Z,NA,NA,0.7,1.7,2.4,4.4,0.4,NA,14.3,96.7,18,2.9,NA,NA,NA,50
2016-01-02T21:00:00Z,NA,NA,0.6,1.4,2,3.5,0.5,NA,9.5,97.3,18,2.7,NA,NA,NA,48
2016-01-02T22:00:00Z,NA,NA,0.7,1.4,2.1,1.5,0.6,NA,6.8,97.7,18,2.3,NA,NA,NA,52
2016-01-02T23:00:00Z,NA,NA,0.7,1.5,2.3,0.8,0.7,NA,2.7,98,18,1.8,NA,NA,NA,43
2016-01-03T00:00:00Z,NA,NA,1.1,5.6,6.7,0,0.5,NA,0,89.1,18,1.4,NA,NA,NA,36
2016-01-03T01:00:00Z,NA,NA,0.5,1,1.6,4.7,0.7,NA,-0.6,98.3,18,2.4,NA,NA,NA,18
2016-01-03T02:00:00Z,NA,NA,0.7,0.7,1.4,5.7,0.8,NA,7,98.4,18,2.4,NA,NA,NA,21
2016-01-03T03:00:00Z,NA,NA,0.5,0.7,1.2,3.7,0.7,NA,11.2,98.6,19,2.2,NA,NA,NA,19
2016-01-03T04:00:00Z,NA,NA,0.5,0.7,1.2,1.4,0.9,NA,9.4,98.7,19,2.4,NA,NA,NA,10
2016-01-03T05:00:00Z,NA,NA,0.6,0.9,1.5,3.2,0.7,NA,8.2,98.7,19,2.4,NA,NA,NA,13
2016-01-03T06:00:00Z,NA,NA,0.4,1.2,1.6,4.7,0.5,NA,2.3,98.7,19,2.1,NA,NA,NA,11
2016-01-03T07:00:00Z,NA,NA,0.7,2.3,3,2.5,0.8,NA,1.8,98.7,19,2,NA,NA,NA,239
2016-01-03T08:00:00Z,NA,NA,0.9,2.1,3,0,0.9,NA,0,98.5,19,2.1,NA,NA,NA,239
2016-01-03T09:00:00Z,NA,NA,1.5,4,5.5,0,1.1,NA,0,96.8,20,2.2,NA,NA,NA,343
2016-01-03T10:00:00Z,NA,NA,3.6,7.6,11.2,0,1.3,NA,0,84.7,21,3.2,NA,NA,NA,315
2016-01-03T11:00:00Z,NA,NA,3.1,5.6,8.7,0,0.9,NA,0,80.2,22,3.6,NA,NA,NA,305
2016-01-03T12:00:00Z,NA,NA,2.1,4,6.1,0,0.8,NA,0,76.4,23,3.6,NA,NA,NA,304
2016-01-03T13:00:00Z,NA,NA,3,3.6,6.6,0,0.9,NA,0,71.8,23,3.7,NA,NA,NA,286
2016-01-03T14:00:00Z,NA,NA,4,3.5,7.5,0,0.9,NA,0,71.5,24,3.1,NA,NA,NA,271
2016-01-03T15:00:00Z,NA,NA,3.2,4.2,7.4,0,0.8,NA,0,68.8,24,3.1,NA,NA,NA,276
2016-01-03T16:00:00Z,NA,NA,3.2,4.1,7.2,0,0.8,NA,0,75,23,3,NA,NA,NA,274
2016-01-03T17:00:00Z,NA,NA,2.2,5.1,7.3,0,0.8,NA,0,76.9,22,2.5,NA,NA,NA,272
2016-01-03T18:00:00Z,NA,NA,6.8,9.3,16,0,0.9,NA,0,81.7,21,2.5,NA,NA,NA,226
2016-01-03T19:00:00Z,NA,NA,3.6,7.3,10.9,0,0.8,NA,0,81.5,21,2,NA,NA,NA,254
2016-01-03T20:00:00Z,NA,NA,1.6,7.2,8.8,0,0.7,NA,0,83.7,20,2,NA,NA,NA,267
2016-01-03T21:00:00Z,NA,NA,4.2,7.5,11.8,0,0.7,NA,0,86.5,19,2.8,NA,NA,NA,242
2016-01-03T22:00:00Z,NA,NA,3.8,8.5,12.3,0,0.6,NA,0,88.2,19,2.1,NA,NA,NA,248
2016-01-03T23:00:00Z,NA,NA,2,6.3,8.3,0,0.6,NA,0,85.7,19,1.5,NA,NA,NA,285
2016-01-04T00:00:00Z,NA,NA,0.7,2.6,3.3,0,0.2,NA,0,65.2,16,2,NA,NA,NA,294
2016-01-04T01:00:00Z,NA,NA,1,4.5,5.5,0,0.3,NA,0,91.3,18,1.4,NA,NA,NA,297
2016-01-04T02:00:00Z,NA,NA,1.2,3.3,4.5,0,0.7,NA,0,91.6,18,1.7,NA,NA,NA,254
2016-01-04T03:00:00Z,NA,NA,2.1,2.8,4.9,0,0.7,NA,0,93.9,18,3,NA,NA,NA,216
2016-01-04T04:00:00Z,NA,NA,1.5,2.2,3.7,0,0.4,NA,0,93.9,17,3.8,NA,NA,NA,205
2016-01-04T05:00:00Z,NA,NA,2.2,3.5,5.7,0,0.2,NA,0,93.3,16,3.6,NA,NA,NA,209
2016-01-04T06:00:00Z,NA,NA,6.3,7.6,13.8,0,0.8,NA,0,89.7,17,3.1,NA,NA,NA,212
2016-01-04T07:00:00Z,NA,NA,8.3,8,16.3,0,1.2,NA,0,83.5,17,3.9,NA,NA,NA,208
2016-01-04T08:00:00Z,NA,NA,7.5,7.4,15,0,1.1,NA,0,78.9,18,3.6,NA,NA,NA,204
2016-01-04T09:00:00Z,NA,NA,9.5,7.7,17.2,0,2.2,NA,0,77,19,2.5,NA,NA,NA,191
2016-01-04T10:00:00Z,NA,NA,8.2,9,17.2,0,4.1,NA,0,69.9,20,2.3,NA,NA,NA,137
2016-01-04T11:00:00Z,NA,NA,2.6,3.7,6.3,0,1,NA,0,61.9,21,2.1,NA,NA,NA,97
2016-01-04T12:00:00Z,NA,NA,2.6,2.4,5,0,0.8,NA,0,63.9,21,3.1,NA,NA,NA,50
2016-01-04T13:00:00Z,NA,NA,1.3,2.3,3.6,0,0.8,NA,0,62.4,21,3.3,NA,NA,NA,47
2016-01-04T14:00:00Z,NA,NA,0.9,1.9,2.7,0,0.7,NA,0,58.1,21,3.2,NA,NA,NA,59
2016-01-04T15:00:00Z,NA,NA,1.3,1.9,3.2,0,0.8,NA,0,55.2,22,3.2,NA,NA,NA,51
2016-01-04T16:00:00Z,NA,NA,1.7,1.6,3.3,0,0.9,NA,0,52.7,22,3.4,NA,NA,NA,54
2016-01-04T17:00:00Z,NA,NA,1,1.5,2.5,0,0.7,NA,0,52.9,21,3.5,NA,NA,NA,51
2016-01-04T18:00:00Z,NA,NA,-0.2,1.9,1.8,0,0.5,NA,0,55.5,20,3.2,NA,NA,NA,54
2016-01-04T19:00:00Z,NA,NA,-0.4,1.6,1.2,0,0.4,NA,0,61,19,3.1,NA,NA,NA,56
2016-01-04T20:00:00Z,NA,NA,0,2.5,2.5,0,0.3,NA,0,64.8,18,2.6,NA,NA,NA,49
2016-01-04T21:00:00Z,NA,NA,0.5,2.2,2.7,0,0.2,NA,0,63.5,17,2.5,NA,NA,NA,64
2016-01-04T22:00:00Z,NA,NA,0.5,2,2.5,0,0.3,NA,0,62.9,17,2.4,NA,NA,NA,72
2016-01-04T23:00:00Z,NA,NA,0.4,2.3,2.6,0,0.3,NA,0,64.4,16,2,NA,NA,NA,78
2016-01-05T00:00:00Z,NA,NA,0.6,2.4,3,0.3,0.9,NA,12.1,64.5,15,1.4,NA,NA,NA,75
2016-01-05T01:00:00Z,NA,NA,0.6,3,3.7,0,0.3,NA,0,68.9,15,1.3,NA,NA,NA,81
2016-01-05T02:00:00Z,NA,NA,0.7,4.8,5.5,0,0.3,NA,0,71.5,14,0.9,NA,NA,NA,75
2016-01-05T03:00:00Z,NA,NA,2.2,12.7,14.9,0,0.4,NA,0,72.9,14,0.9,NA,NA,NA,110
2016-01-05T04:00:00Z,NA,NA,6.9,16,22.9,0,0.7,NA,0,76.4,13,1.3,NA,NA,NA,137
2016-01-05T05:00:00Z,NA,NA,11.1,17.9,29,0,0.8,NA,0,78.7,12,1.1,NA,NA,NA,118
2016-01-05T06:00:00Z,NA,NA,43.2,27.5,70.6,0,2.7,NA,0,77.1,12,1.4,NA,NA,NA,136
2016-01-05T07:00:00Z,NA,NA,34.1,22.4,56.5,0,2.5,NA,0,70.8,13,1.6,NA,NA,NA,127
2016-01-05T08:00:00Z,NA,NA,9.8,8.4,18.2,0,1.7,NA,0,67,15,1.6,NA,NA,NA,92
2016-01-05T09:00:00Z,NA,NA,3.1,4.2,7.3,0,2.7,NA,0,64.3,16,2.4,NA,NA,NA,61
2016-01-05T10:00:00Z,NA,NA,2.3,2.5,4.8,0,1.5,NA,0,60.6,17,2.8,NA,NA,NA,61
2016-01-05T11:00:00Z,NA,NA,0.9,1.7,2.7,0,1.2,NA,0,56.6,18,2.5,NA,NA,NA,52
2016-01-05T12:00:00Z,NA,NA,1.4,1.7,3.1,0,1.9,NA,0,54.5,19,2.7,NA,NA,NA,39
2016-01-05T13:00:00Z,NA,NA,2.1,2.8,4.9,0,1.8,NA,0,55.3,19,2.3,NA,NA,NA,31
2016-01-05T14:00:00Z,NA,NA,1.8,2.7,4.5,-1.6,1.6,NA,8.1,57.8,18,2.3,NA,NA,NA,31
2016-01-05T15:00:00Z,NA,NA,1.3,2.4,3.7,-4.4,1.2,NA,8.1,57.3,19,2.4,NA,NA,NA,39
2016-01-05T16:00:00Z,NA,NA,1.4,2.2,3.5,-0.8,0.8,NA,13.4,56.6,19,2.4,NA,NA,NA,21
2016-01-05T17:00:00Z,NA,NA,1.6,1.8,3.4,-3.6,0.9,NA,12.5,55.2,19,2.6,NA,NA,NA,20
2016-01-05T18:00:00Z,NA,NA,1,1.6,2.7,5.6,0.8,NA,11.7,55.4,18,2.6,NA,NA,NA,15
2016-01-05T19:00:00Z,NA,NA,1.1,2.1,3.2,5.3,0.9,NA,9.9,57.2,18,2.1,NA,NA,NA,32
2016-01-05T20:00:00Z,NA,NA,0.5,2.2,2.7,2,0.9,NA,13.4,61.9,17,1.8,NA,NA,NA,24
2016-01-05T21:00:00Z,NA,NA,0.7,2.8,3.5,1.2,0.9,NA,11.4,62.4,17,1.8,NA,NA,NA,39
2016-01-05T22:00:00Z,NA,NA,0.5,2.6,3.1,2.6,0.8,NA,6.9,64.8,16,1.3,NA,NA,NA,25
2016-01-05T23:00:00Z,NA,NA,0.6,3,3.5,0.6,0.5,NA,14.2,63.2,16,1.4,NA,NA,NA,51
2016-01-06T00:00:00Z,NA,NA,0.4,0.7,1.1,1.6,0.5,NA,7.5,56.7,16,2.5,NA,NA,NA,50
2016-01-06T01:00:00Z,NA,NA,0.5,1.1,1.5,9.2,1.3,NA,10.5,65,15,1.9,NA,NA,NA,50
2016-01-06T02:00:00Z,NA,NA,0.6,1.7,2.3,4.8,1.6,NA,11.1,67.4,15,1.1,NA,NA,NA,65
2016-01-06T03:00:00Z,NA,NA,0.2,4.5,4.7,5.7,1.4,NA,10.2,70.4,14,0.9,NA,NA,NA,85
2016-01-06T04:00:00Z,NA,NA,5.4,18.3,23.8,1.3,1.8,NA,9,75,13,0.5,NA,NA,NA,84
2016-01-06T05:00:00Z,NA,NA,1.8,18.9,20.7,4.2,1.4,NA,5.5,78.4,13,0.6,NA,NA,NA,79
2016-01-06T06:00:00Z,NA,NA,18.1,23,41.1,1.8,1.7,NA,7.8,79.4,13,0.6,NA,NA,NA,81
2016-01-06T07:00:00Z,NA,NA,9.8,15,24.8,-3.5,1.3,NA,11.4,71.9,15,1.3,NA,NA,NA,78
2016-01-06T08:00:00Z,NA,NA,3,4.6,7.6,2.5,2.5,NA,14.1,62.1,17,2.4,NA,NA,NA,79
2016-01-06T09:00:00Z,NA,NA,2.5,3.3,5.8,9.5,5.3,NA,17.5,58.2,17,2.6,NA,NA,NA,69
2016-01-06T10:00:00Z,NA,NA,2.5,3.5,6,2,6.4,NA,15.2,55.2,18,3.1,NA,NA,NA,59
2016-01-06T11:00:00Z,NA,NA,2.6,3.2,5.8,10,12.2,NA,21.2,55.1,18,3,NA,NA,NA,63
2016-01-06T12:00:00Z,NA,NA,2.8,3.1,5.9,11.6,7.5,NA,17.5,53.2,18,3.7,NA,NA,NA,63
2016-01-06T13:00:00Z,NA,NA,2.9,3,5.8,2.8,1.9,NA,23.7,45.3,19,4,NA,NA,NA,59
2016-01-06T14:00:00Z,NA,NA,2.3,2.9,5.1,6.6,1.9,NA,21.2,43.5,19,3.6,NA,NA,NA,62
2016-01-06T15:00:00Z,NA,NA,1.5,2.8,4.3,7.4,1,NA,13.3,47.4,19,3.5,NA,NA,NA,63
2016-01-06T16:00:00Z,NA,NA,1.5,2,3.4,-0.3,0.9,NA,12,48.1,19,3.2,NA,NA,NA,64
2016-01-06T17:00:00Z,NA,NA,1.3,2.1,3.5,6,0.8,NA,7.9,51.7,18,3.2,NA,NA,NA,50
2016-01-06T18:00:00Z,NA,NA,0.9,1.9,2.8,3.6,0.8,NA,7.9,57.7,18,3,NA,NA,NA,66
2016-01-06T19:00:00Z,NA,NA,1.1,3.5,4.6,3.6,0.6,NA,7.6,58.3,17,2.9,NA,NA,NA,54
2016-01-06T20:00:00Z,NA,NA,0.8,2.5,3.3,3.4,0.8,NA,9.3,56.1,17,2.9,NA,NA,NA,55
2016-01-06T21:00:00Z,NA,NA,0.6,2.3,2.9,3.7,0.7,NA,11.7,57,17,2.9,NA,NA,NA,51
2016-01-06T22:00:00Z,NA,NA,0.3,2.1,2.4,3.4,0.6,NA,5.7,62.3,16,2.7,NA,NA,NA,52
2016-01-06T23:00:00Z,NA,NA,0.7,1.5,2.1,-1.4,0.7,NA,6.6,58.5,16,2.6,NA,NA,NA,47
2016-01-07T00:00:00Z,NA,NA,0.5,0.8,1.3,0,1,NA,0,82.7,18,2.4,NA,NA,NA,45
2016-01-07T01:00:00Z,NA,NA,0.4,0.6,1,-0.6,0.8,NA,6.2,59.2,16,2.4,NA,NA,NA,51
2016-01-07T02:00:00Z,NA,NA,0.3,0.6,0.9,1.4,0.7,NA,9.1,61.5,16,3.1,NA,NA,NA,56
2016-01-07T03:00:00Z,NA,NA,0.4,1.1,1.5,5.1,0.5,NA,5.6,62.6,16,2.8,NA,NA,NA,51
2016-01-07T04:00:00Z,NA,NA,0.7,0.8,1.5,3.7,0.7,NA,6.4,64,16,2.8,NA,NA,NA,47
2016-01-07T05:00:00Z,NA,NA,0.5,1.4,1.9,2.8,0.7,NA,7.4,60.6,16,2.3,NA,NA,NA,48
2016-01-07T06:00:00Z,NA,NA,1,4.1,5,0,0.7,NA,10.1,60.6,17,2.4,NA,NA,NA,53
2016-01-07T07:00:00Z,NA,NA,2.3,5.9,8.2,3.6,0.8,NA,6.9,65.5,17,3,NA,NA,NA,53
2016-01-07T08:00:00Z,NA,NA,2.8,5.7,8.5,-0.2,0.8,NA,11.3,62.8,17,2.9,NA,NA,NA,49
2016-01-07T09:00:00Z,NA,NA,3.6,5.2,8.8,7.1,0.7,NA,13.9,60,18,3.5,NA,NA,NA,42
2016-01-07T10:00:00Z,NA,NA,2.4,2.9,5.3,0,0.7,NA,0,55.5,19,4.2,NA,NA,NA,43
2016-01-07T11:00:00Z,NA,NA,2.1,2.5,4.6,0,1,NA,0,54.7,19,4.2,NA,NA,NA,36
2016-01-07T12:00:00Z,NA,NA,2.3,2.4,4.7,0,0.9,NA,0,57.7,19,4.1,NA,NA,NA,38
2016-01-07T13:00:00Z,NA,NA,2.5,2.6,5.1,0,0.9,NA,0,57.9,20,3.9,NA,NA,NA,41
2016-01-07T14:00:00Z,NA,NA,2.3,2.1,4.4,0,0.9,NA,0,57,20,3.5,NA,NA,NA,33
2016-01-07T15:00:00Z,NA,NA,1.6,1.9,3.6,0,0.7,NA,0,55.2,20,3.7,NA,NA,NA,38
2016-01-07T16:00:00Z,NA,NA,1.4,2,3.4,0,0.8,NA,0,57.3,20,3.7,NA,NA,NA,36
2016-01-07T17:00:00Z,NA,NA,1.6,2.1,3.7,0,0.7,NA,0,58.7,19,3.7,NA,NA,NA,39
2016-01-07T18:00:00Z,NA,NA,1.2,2,3.2,0,0.7,NA,0,63.1,19,3.5,NA,NA,NA,38
2016-01-07T19:00:00Z,NA,NA,1,2.3,3.3,0,0.5,NA,0,67.6,18,2.8,NA,NA,NA,32
2016-01-07T20:00:00Z,NA,NA,0.6,1.7,2.3,0,0.5,NA,0,72.2,18,2.8,NA,NA,NA,24
2016-01-07T21:00:00Z,NA,NA,0.6,1.5,2.1,0,0.5,NA,0,75.3,18,2.1,NA,NA,NA,24
2016-01-07T22:00:00Z,NA,NA,0.5,1.4,1.9,0,0.8,NA,0,78.6,18,2,NA,NA,NA,24
2016-01-07T23:00:00Z,NA,NA,0.3,1.8,2,0,0.7,NA,0,79.4,17,1.9,NA,NA,NA,30
2016-01-08T00:00:00Z,NA,NA,2.2,3.7,5.8,0,1.1,NA,0,94.3,19,2.5,NA,NA,NA,27
2016-01-08T01:00:00Z,NA,NA,0.4,0.5,0.9,0,0.8,NA,0,88.3,18,2.6,NA,NA,NA,27
2016-01-08T02:00:00Z,NA,NA,0.8,0.2,1,0,0.8,NA,0,89.3,18,2.9,NA,NA,NA,20
2016-01-08T03:00:00Z,NA,NA,0.4,0.7,1.1,0,0.8,NA,0,89.1,18,3.4,NA,NA,NA,9
2016-01-08T04:00:00Z,NA,NA,0.6,0.4,1,0,1,NA,0,88.9,19,3.2,NA,NA,NA,7
2016-01-08T05:00:00Z,NA,NA,1,3.5,4.5,0,1.3,NA,0,90.6,18,3.2,NA,NA,NA,67
2016-01-08T06:00:00Z,NA,NA,0.9,1.4,2.4,0,0.7,NA,0,92.3,18,3.2,NA,NA,NA,65
2016-01-08T07:00:00Z,NA,NA,1.5,3.6,5.1,0,0.8,NA,0,96.1,18,2.9,NA,NA,NA,125
2016-01-08T08:00:00Z,NA,NA,1.7,4.2,5.8,0,0.7,NA,0,96,19,2.4,NA,NA,NA,6
2016-01-08T09:00:00Z,NA,NA,1.8,2.6,4.4,0,0.9,NA,0,93.5,19,3,NA,NA,NA,69
2016-01-08T10:00:00Z,NA,NA,2,3.8,5.9,0,0.8,NA,0,94.3,19,3,NA,NA,NA,123
2016-01-08T11:00:00Z,NA,NA,1.6,3.9,5.5,0,0.6,NA,0,96.8,19,2.9,NA,NA,NA,124
2016-01-08T12:00:00Z,NA,NA,1.4,3.4,4.8,0,0.6,NA,0,97.4,19,2.9,NA,NA,NA,128
2016-01-08T13:00:00Z,NA,NA,1,2.8,3.9,0,0,NA,0,97.9,19,3.7,NA,NA,NA,65
2016-01-08T14:00:00Z,NA,NA,1.2,2.7,4,0,0.5,NA,0,98.1,19,3.1,NA,NA,NA,179
2016-01-08T15:00:00Z,NA,NA,3.8,4.9,8.7,0,1,NA,0,98.1,20,2.5,NA,NA,NA,340
2016-01-08T16:00:00Z,NA,NA,6.4,6.5,12.9,0,1.2,NA,0,89.1,22,3.4,NA,NA,NA,311
2016-01-08T17:00:00Z,NA,NA,2.3,5.6,7.9,0,1.3,NA,0,85.4,22,2.6,NA,NA,NA,234
2016-01-08T18:00:00Z,NA,NA,1.7,5.2,6.9,0,1.1,NA,0,89.9,21,2.4,NA,NA,NA,345
2016-01-08T19:00:00Z,NA,NA,2.3,7.4,9.7,0,1.2,NA,0,95.4,20,2.2,NA,NA,NA,342
2016-01-08T20:00:00Z,NA,NA,4.3,15.3,19.6,0,1.3,NA,0,96.3,21,1.1,NA,NA,NA,338
2016-01-08T21:00:00Z,NA,NA,4.2,10.2,14.5,0,1.2,NA,0,95.5,21,1.9,NA,NA,NA,297
2016-01-08T22:00:00Z,NA,NA,2.5,4.9,7.4,0,1.1,NA,0,95.2,20,2.5,NA,NA,NA,287
2016-01-08T23:00:00Z,NA,NA,2.1,4.2,6.4,0,1.1,NA,0,95.7,19,2.7,NA,NA,NA,289
2016-01-09T00:00:00Z,NA,NA,4.2,3.9,8.1,0,0.4,NA,0,70,17,3.7,NA,NA,NA,282
2016-01-09T01:00:00Z,NA,NA,2.5,3.5,6,0,1.1,NA,0,94.5,19,2,NA,NA,NA,272
2016-01-09T02:00:00Z,NA,NA,1.8,3.1,4.9,0,0.9,NA,0,95.5,19,1.6,NA,NA,NA,262
2016-01-09T03:00:00Z,NA,NA,1.9,3.3,5.2,0,1.1,NA,0,94.8,19,1.4,NA,NA,NA,288
2016-01-09T04:00:00Z,NA,NA,1.5,1.9,3.4,0,1.1,NA,0,94.5,19,2.5,NA,NA,NA,287
2016-01-09T05:00:00Z,NA,NA,2,3.6,5.6,0,1.3,NA,0,94.6,19,1.7,NA,NA,NA,286
2016-01-09T06:00:00Z,NA,NA,4.5,7.1,11.6,0,1.3,NA,0,94.9,19,1.4,NA,NA,NA,283
2016-01-09T07:00:00Z,NA,NA,9.9,9.6,19.5,0,1.6,NA,0,94.2,19,2.1,NA,NA,NA,254
2016-01-09T08:00:00Z,NA,NA,15.2,11.1,26.3,0,1.5,NA,0,93.2,18,4.5,NA,NA,NA,208
2016-01-09T09:00:00Z,NA,NA,14.8,10.6,25.4,0,1.4,NA,0,87.8,17,4.5,NA,NA,NA,204
2016-01-09T10:00:00Z,NA,NA,15.5,9.7,25.2,0,1.4,NA,0,75.8,18,5.2,NA,NA,NA,207
2016-01-09T11:00:00Z,NA,NA,15.3,9.6,25,0,1.1,NA,0,70.5,19,5.2,NA,NA,NA,210
2016-01-09T12:00:00Z,NA,NA,12.6,9.5,22.2,0,1.2,NA,0,63.9,19,5.5,NA,NA,NA,213
2016-01-09T13:00:00Z,NA,NA,10.7,7.5,18.2,0,1.2,NA,0,59.9,19,5.7,NA,NA,NA,207
2016-01-09T14:00:00Z,NA,NA,9.9,6.4,16.3,0,1.2,NA,0,58.1,20,5.4,NA,NA,NA,214
2016-01-09T15:00:00Z,NA,NA,9.5,6,15.5,0,1.1,NA,0,58.5,20,4.8,NA,NA,NA,204
2016-01-09T16:00:00Z,NA,NA,10.3,6.7,17.1,0,0.9,NA,0,59.1,20,5,NA,NA,NA,215
2016-01-09T17:00:00Z,NA,NA,9.8,5.6,15.4,0,0.9,NA,0,57.9,19,5.3,NA,NA,NA,210
2016-01-09T18:00:00Z,NA,NA,8.2,5.2,13.4,0,0.8,NA,0,59.5,19,5.4,NA,NA,NA,212
