Site,Date,Time,Parameter,Value
CUS,8/9/2020,20:00,SO2,0.93
CUS,8/9/2020,8:00,SO2,0.93
CUS,10/3/2020,14:00,SO2,0.93
CUS,10/1/2020,21:00,SO2,0.93
CUS,2/8/2021,15:00,SO2,0.93
CUS,1/12/2021,14:00,SO2,0.93
CUS,3/25/2020,20:00,SO2,0.93
CUS,4/5/2020,0:00,PM2.5,0.93
CUS,12/28/2020,4:00,PM2.5,0.93
CUS,4/11/2021,8:00,PM2.5,0.93
CUS,6/2/2020,22:00,SO2,0.93
CUS,1/7/2021,16:00,SO2,0.93
CUS,5/28/2020,20:00,SO2,0.93
CUS,8/14/2020,22:00,SO2,0.93
CUS,8/30/2020,11:00,SO2,0.93
CUS,1/13/2021,5:00,SO2,0.93
CUS,3/4/2020,22:00,SO2,0.93
CUS,8/1/2020,19:00,SO2,0.93
CUS,2/8/2021,12:00,SO2,0.93
CUS,5/23/2020,6:00,SO2,0.93
CUS,11/9/2020,9:00,SO2,0.93
CUS,12/2/2020,9:00,SO2,0.93
CUS,5/18/2020,23:00,SO2,0.93
CUS,1/10/2020,12:00,SO2,0.93
CUS,8/1/2020,18:00,SO2,0.93
CUS,5/25/2020,2:00,NO2,0.93
CUS,12/26/2020,18:00,SO2,0.94
CUS,6/5/2020,10:00,SO2,0.94
CUS,1/29/2020,13:00,SO2,0.94
CUS,3/8/2021,3:00,NO,0.94
CUS,3/8/2021,3:00,NO,0.94
CUS,9/14/2020,11:00,SO2,0.94
CUS,1/2/2021,4:00,PM2.5,0.94
CUS,3/2/2021,0:00,PM2.5,0.94
CUS,3/10/2021,22:00,PM2.5,0.94
CUS,3/11/2021,2:00,PM2.5,0.94
CUS,5/18/2020,3:00,SO2,0.94
CUS,6/4/2020,11:00,SO2,0.94
CUS,6/29/2020,22:00,SO2,0.94
CUS,12/24/2020,1:00,NO,0.94
CUS,4/11/2021,10:00,PM2.5,0.94
CUS,4/21/2020,4:00,NO,0.94
CUS,8/21/2020,4:00,NO,0.94
CUS,5/7/2020,19:00,SO2,0.94
CUS,7/28/2020,4:00,SO2,0.94
CUS,10/24/2020,17:00,SO2,0.94
CUS,8/26/2020,20:00,SO2,0.94
CUS,3/27/2020,19:00,SO2,0.94
CUS,6/25/2020,23:00,SO2,0.94
CUS,2/22/2021,16:00,SO2,0.94
CUS,1/11/2020,22:00,SO2,0.94
CUS,6/2/2020,2:00,NO2,0.94
CUS,9/12/2020,2:00,NO,0.94
CUS,5/9/2020,16:00,SO2,0.94
CUS,4/12/2020,23:00,NO,0.94
CUS,4/4/2020,19:00,SO2,0.94
CUS,12/19/2020,23:00,SO2,0.94
CUS,3/29/2020,5:00,PM2.5,0.95
CUS,3/26/2021,3:00,PM2.5,0.95
CUS,6/25/2020,20:00,SO2,0.95
CUS,12/19/2020,18:00,SO2,0.95
CUS,12/14/2020,19:00,SO2,0.95
CUS,4/23/2020,1:00,NO,0.95
CUS,2/22/2021,14:00,SO2,0.95
CUS,1/25/2021,5:00,SO2,0.95
CUS,12/7/2020,17:00,SO2,0.95
CUS,12/2/2020,14:00,SO2,0.95
CUS,6/1/2020,6:00,PM2.5,0.95
CUS,9/24/2020,11:00,SO2,0.95
CUS,11/16/2020,16:00,SO2,0.95
CUS,6/14/2020,21:00,SO2,0.95
CUS,8/21/2020,2:00,NOx,0.95
CUS,3/15/2020,22:00,SO2,0.95
CUS,7/19/2020,14:00,SO2,0.95
CUS,7/6/2020,7:00,SO2,0.95
CUS,7/30/2020,23:00,SO2,0.95
CUS,11/17/2020,13:00,SO2,0.95
CUS,10/5/2020,22:00,SO2,0.95
CUS,6/1/2020,10:00,PM2.5,0.95
CUS,7/18/2020,5:00,SO2,0.95
CUS,2/8/2021,20:00,SO2,0.95
CUS,12/28/2020,14:00,SO2,0.95
CUS,2/7/2021,12:00,SO2,0.95
CUS,6/19/2020,12:00,SO2,0.95
CUS,6/3/2020,15:00,SO2,0.95
CUS,1/5/2021,21:00,SO2,0.95
CUS,2/2/2021,19:00,SO2,0.95
CUS,9/17/2020,12:00,SO2,0.96
CUS,1/11/2020,14:00,SO2,0.96
CUS,6/4/2020,18:00,SO2,0.96
CUS,10/24/2020,19:00,SO2,0.96
CUS,10/17/2020,12:00,SO2,0.96
CUS,2/13/2021,13:00,SO2,0.96
CUS,3/31/2020,15:00,SO2,0.96
CUS,8/23/2020,2:00,NOx,0.96
CUS,10/22/2020,18:00,SO2,0.96
CUS,6/8/2020,21:00,SO2,0.96
CUS,6/6/2020,16:00,SO2,0.96
CUS,3/15/2020,17:00,SO2,0.96
CUS,9/19/2020,18:00,SO2,0.96
CUS,7/7/2020,13:00,SO2,0.96
CUS,1/18/2021,18:00,SO2,0.96
CUS,6/2/2020,3:00,NOx,0.96
CUS,1/10/2021,10:00,SO2,0.96
CUS,12/24/2020,16:00,SO2,0.96
CUS,12/5/2020,10:00,SO2,0.96
CUS,8/5/2020,1:00,SO2,0.96
CUS,9/18/2020,8:00,SO2,0.96
CUS,11/6/2020,0:00,NO2,0.96
CUS,6/6/2020,19:00,SO2,0.96
CUS,11/3/2020,7:00,SO2,0.96
CUS,3/29/2020,6:00,PM2.5,0.96
CUS,12/28/2020,1:00,PM2.5,0.96
CUS,1/9/2021,4:00,PM2.5,0.96
CUS,12/27/2020,16:00,SO2,0.96
CUS,3/17/2021,2:00,NO,0.96
CUS,3/17/2021,2:00,NO,0.96
CUS,11/26/2020,16:00,SO2,0.96
CUS,12/10/2020,9:00,SO2,0.96
CUS,3/25/2020,22:00,SO2,0.96
CUS,12/10/2020,15:00,SO2,0.96
CUS,5/8/2020,6:00,SO2,0.96
CUS,2/5/2020,18:00,SO2,0.96
CUS,4/17/2020,4:00,NOx,0.97
CUS,12/27/2020,6:00,SO2,0.97
CUS,9/3/2020,6:00,SO2,0.97
CUS,11/6/2020,1:00,PM2.5,0.97
CUS,3/11/2021,3:00,PM2.5,0.97
CUS,1/11/2020,5:00,SO2,0.97
CUS,10/1/2020,20:00,SO2,0.97
CUS,8/25/2020,1:00,NO,0.97
CUS,9/18/2020,9:00,SO2,0.97
CUS,2/18/2020,17:00,SO2,0.97
CUS,12/29/2020,17:00,SO2,0.97
CUS,2/6/2020,6:00,SO2,0.97
CUS,4/30/2020,19:00,SO2,0.97
CUS,4/7/2020,15:00,SO2,0.97
CUS,8/30/2020,13:00,SO2,0.97
CUS,11/13/2020,10:00,SO2,0.97
CUS,11/14/2020,17:00,PM2.5,0.97
CUS,3/25/2021,23:00,PM2.5,0.97
CUS,1/3/2020,6:00,SO2,0.97
CUS,2/22/2021,15:00,SO2,0.97
CUS,3/30/2020,16:00,SO2,0.97
CUS,12/6/2020,19:00,SO2,0.97
CUS,12/8/2020,16:00,SO2,0.97
CUS,8/6/2020,14:00,SO2,0.97
CUS,4/5/2020,6:00,SO2,0.98
CUS,8/30/2020,15:00,SO2,0.98
CUS,9/10/2020,12:00,SO2,0.98
CUS,3/1/2021,23:00,PM2.5,0.98
CUS,11/13/2020,13:00,SO2,0.98
CUS,1/9/2021,16:00,SO2,0.98
CUS,1/25/2021,21:00,SO2,0.98
CUS,5/17/2020,2:00,NO,0.98
CUS,3/9/2020,10:00,SO2,0.98
CUS,1/7/2021,12:00,SO2,0.98
CUS,7/6/2020,15:00,SO2,0.98
CUS,4/23/2020,18:00,SO2,0.98
CUS,1/25/2020,14:00,SO2,0.98
CUS,5/18/2020,5:00,SO2,0.98
CUS,12/3/2020,1:00,NO,0.98
CUS,11/20/2020,13:00,SO2,0.98
CUS,12/31/2020,15:00,SO2,0.98
CUS,1/16/2021,15:00,SO2,0.98
CUS,2/7/2020,13:00,SO2,0.98
CUS,10/21/2020,1:00,NO,0.98
CUS,3/12/2020,18:00,SO2,0.98
CUS,8/1/2020,9:00,SO2,0.98
CUS,3/9/2020,12:00,SO2,0.98
CUS,8/25/2020,18:00,SO2,0.98
CUS,8/27/2020,15:00,SO2,0.98
CUS,3/26/2020,22:00,SO2,0.99
CUS,3/11/2020,5:00,SO2,0.99
CUS,5/29/2020,10:00,SO2,0.99
CUS,2/12/2020,15:00,SO2,0.99
CUS,4/20/2020,9:00,SO2,0.99
CUS,12/2/2020,3:00,PM2.5,0.99
CUS,8/9/2020,9:00,SO2,0.99
CUS,2/8/2021,22:00,SO2,0.99
CUS,2/9/2021,10:00,SO2,0.99
CUS,1/13/2020,11:00,SO2,0.99
CUS,12/22/2020,14:00,SO2,0.99
CUS,8/5/2020,4:00,SO2,0.99
CUS,7/18/2020,22:00,SO2,0.99
CUS,12/19/2020,8:00,SO2,0.99
CUS,11/10/2020,0:00,PM2.5,0.99
CUS,3/6/2021,2:00,PM2.5,0.99
CUS,4/3/2020,17:00,SO2,0.99
CUS,1/8/2020,18:00,SO2,0.99
CUS,2/22/2021,5:00,SO2,0.99
CUS,1/8/2021,21:00,SO2,0.99
CUS,10/20/2020,9:00,SO2,0.99
CUS,2/20/2021,18:00,SO2,0.99
CUS,1/31/2020,17:00,SO2,0.99
CUS,2/23/2021,23:00,SO2,0.99
CUS,12/29/2020,12:00,SO2,0.99
CUS,12/10/2020,20:00,SO2,0.99
CUS,10/22/2020,17:00,SO2,0.99
CUS,12/3/2020,12:00,SO2,0.99
CUS,8/26/2020,0:00,NO,0.99
CUS,10/4/2020,7:00,SO2,0.99
CUS,1/27/2020,7:00,SO2,0.99
CUS,9/16/2020,7:00,SO2,0.99
CUS,1/28/2021,13:00,SO2,0.99
CUS,9/14/2020,10:00,SO2,0.99
CUS,7/6/2020,16:00,SO2,1.00
CUS,3/24/2020,8:00,SO2,1.00
CUS,12/4/2020,2:00,NO,1.00
CUS,3/16/2020,18:00,SO2,1.00
CUS,3/26/2020,20:00,SO2,1.00
CUS,4/12/2020,10:00,PM2.5,1.00
CUS,5/4/2020,8:00,SO2,1.00
CUS,12/27/2020,14:00,SO2,1.00
CUS,1/28/2020,15:00,SO2,1.00
CUS,5/8/2020,23:00,SO2,1.00
CUS,8/7/2020,9:00,SO2,1.00
CUS,5/5/2020,2:00,NO2,1.00
CUS,6/14/2020,3:00,SO2,1.00
CUS,12/30/2020,16:00,SO2,1.00
CUS,6/21/2020,9:00,SO2,1.00
CUS,6/5/2020,13:00,SO2,1.00
CUS,2/9/2021,9:00,SO2,1.00
CUS,1/3/2021,4:00,PM2.5,1.00
CUS,3/11/2020,18:00,SO2,1.00
CUS,8/8/2020,9:00,SO2,1.00
CUS,10/15/2020,21:00,SO2,1.00
CUS,6/12/2020,6:00,SO2,1.00
CUS,8/26/2020,19:00,SO2,1.00
CUS,3/30/2020,3:00,PM2.5,1.00
CUS,4/13/2020,4:00,NO2,1.00
CUS,10/24/2020,13:00,SO2,1.00
CUS,2/18/2021,3:00,NO,1.00
CUS,2/18/2021,3:00,NO,1.00
CUS,11/24/2020,17:00,SO2,1.00
CUS,7/3/2020,23:00,SO2,1.00
CUS,2/8/2020,11:00,SO2,1.00
CUS,4/22/2020,21:00,SO2,1.00
CUS,12/13/2020,11:00,SO2,1.00
CUS,12/23/2020,15:00,SO2,1.00
CUS,11/10/2020,3:00,PM2.5,1.00
CUS,2/4/2020,12:00,SO2,1.00
CUS,1/9/2021,14:00,SO2,1.00
CUS,2/5/2021,12:00,SO2,1.00
CUS,7/2/2020,22:00,SO2,1.00
CUS,8/20/2020,11:00,SO2,1.00
CUS,12/6/2020,11:00,SO2,1.00
CUS,4/11/2020,10:00,SO2,1.00
CUS,1/3/2021,2:00,PM2.5,1.01
CUS,1/7/2021,0:00,PM2.5,1.01
CUS,8/30/2020,14:00,SO2,1.01
CUS,6/16/2020,16:00,SO2,1.01
CUS,2/20/2020,22:00,SO2,1.01
CUS,6/6/2020,10:00,SO2,1.01
CUS,10/19/2020,2:00,NO,1.01
CUS,1/4/2021,9:00,SO2,1.01
CUS,12/19/2020,6:00,SO2,1.01
CUS,9/27/2020,3:00,NOx,1.01
CUS,4/7/2020,2:00,SO2,1.01
CUS,1/5/2021,19:00,SO2,1.01
CUS,11/24/2020,13:00,SO2,1.01
CUS,2/5/2021,17:00,SO2,1.01
CUS,8/17/2020,4:00,SO2,1.01
CUS,2/20/2020,4:00,PM2.5,1.01
CUS,4/2/2021,3:00,PM2.5,1.01
CUS,12/12/2020,14:00,SO2,1.01
CUS,12/6/2020,12:00,SO2,1.01
CUS,11/27/2020,16:00,SO2,1.01
CUS,1/27/2020,11:00,SO2,1.01
CUS,5/18/2020,4:00,SO2,1.01
CUS,9/17/2020,10:00,SO2,1.01
CUS,8/2/2020,22:00,SO2,1.01
CUS,9/28/2020,14:00,SO2,1.01
CUS,11/30/2020,12:00,SO2,1.01
CUS,1/2/2021,5:00,PM2.5,1.01
CUS,2/15/2021,5:00,SO2,1.01
CUS,9/15/2020,17:00,SO2,1.01
CUS,3/29/2020,11:00,PM2.5,1.01
CUS,12/1/2020,22:00,PM2.5,1.01
CUS,12/25/2020,17:00,SO2,1.01
CUS,1/16/2020,3:00,SO2,1.01
CUS,8/12/2020,21:00,SO2,1.01
CUS,1/7/2020,17:00,SO2,1.01
CUS,2/20/2020,1:00,PM2.5,1.02
CUS,11/30/2020,9:00,SO2,1.02
CUS,5/10/2020,6:00,SO2,1.02
CUS,2/21/2020,11:00,SO2,1.02
CUS,7/6/2020,17:00,SO2,1.02
CUS,1/22/2021,22:00,SO2,1.02
CUS,6/1/2020,12:00,SO2,1.02
CUS,12/10/2020,0:00,PM2.5,1.02
CUS,8/16/2020,3:00,NO,1.02
CUS,1/15/2021,2:00,NO,1.02
CUS,1/15/2021,2:00,NO,1.02
CUS,2/13/2021,8:00,SO2,1.02
CUS,2/5/2021,13:00,SO2,1.02
CUS,10/7/2020,10:00,SO2,1.02
CUS,9/3/2020,2:00,NO,1.02
CUS,4/2/2021,2:00,PM2.5,1.02
CUS,10/19/2020,6:00,SO2,1.02
CUS,10/23/2020,9:00,SO2,1.02
CUS,5/25/2020,9:00,SO2,1.02
CUS,9/13/2020,8:00,SO2,1.02
CUS,12/1/2020,11:00,SO2,1.02
CUS,2/10/2021,22:00,SO2,1.02
CUS,2/8/2021,3:00,SO2,1.02
CUS,1/2/2021,8:00,PM2.5,1.02
CUS,3/29/2020,8:00,SO2,1.02
CUS,5/2/2020,3:00,NO2,1.02
CUS,12/19/2020,17:00,SO2,1.02
CUS,12/3/2020,13:00,SO2,1.02
CUS,10/10/2020,2:00,SO2,1.02
CUS,2/7/2021,18:00,SO2,1.02
CUS,11/23/2020,17:00,SO2,1.02
CUS,6/15/2020,2:00,PM2.5,1.03
CUS,6/21/2020,3:00,PM2.5,1.03
CUS,3/1/2020,9:00,SO2,1.03
CUS,12/30/2020,13:00,SO2,1.03
CUS,3/10/2020,14:00,SO2,1.03
CUS,1/20/2021,19:00,SO2,1.03
CUS,2/6/2021,3:00,SO2,1.03
CUS,9/1/2020,1:00,SO2,1.03
CUS,1/25/2021,2:00,NO,1.03
CUS,1/25/2021,2:00,NO,1.03
CUS,7/29/2020,22:00,SO2,1.03
CUS,1/1/2021,19:00,SO2,1.03
CUS,5/10/2020,11:00,SO2,1.03
CUS,5/8/2020,2:00,NO,1.03
CUS,1/8/2021,3:00,PM2.5,1.03
CUS,7/1/2020,23:00,SO2,1.03
CUS,1/21/2021,19:00,SO2,1.03
CUS,10/7/2020,5:00,SO2,1.03
CUS,7/24/2020,1:00,NO,1.03
CUS,5/6/2020,11:00,SO2,1.03
CUS,5/5/2020,11:00,SO2,1.03
CUS,6/17/2020,0:00,PM2.5,1.03
CUS,6/21/2020,4:00,PM2.5,1.03
CUS,4/21/2021,4:00,PM2.5,1.03
CUS,4/16/2020,3:00,NO2,1.03
CUS,5/16/2020,3:00,SO2,1.03
CUS,1/17/2021,1:00,SO2,1.03
CUS,3/23/2020,8:00,SO2,1.03
CUS,9/10/2020,16:00,SO2,1.03
CUS,6/7/2020,18:00,SO2,1.03
CUS,6/19/2020,13:00,SO2,1.03
CUS,9/29/2020,10:00,SO2,1.03
CUS,1/16/2021,16:00,SO2,1.03
CUS,4/8/2020,8:00,SO2,1.03
CUS,11/4/2020,1:00,NOx,1.03
CUS,9/4/2020,0:00,SO2,1.03
CUS,3/7/2020,1:00,SO2,1.03
CUS,6/4/2020,17:00,SO2,1.03
CUS,6/16/2020,3:00,PM2.5,1.03
CUS,6/29/2020,12:00,SO2,1.03
CUS,2/29/2020,22:00,SO2,1.03
CUS,10/15/2020,19:00,SO2,1.03
CUS,6/16/2020,4:00,SO2,1.03
CUS,12/28/2020,5:00,PM2.5,1.04
CUS,3/6/2021,3:00,PM2.5,1.04
CUS,11/30/2020,10:00,SO2,1.04
CUS,11/12/2020,18:00,SO2,1.04
CUS,6/5/2020,14:00,SO2,1.04
CUS,4/21/2020,2:00,NO,1.04
CUS,3/22/2020,6:00,SO2,1.04
CUS,5/6/2020,5:00,NO,1.04
CUS,3/21/2020,12:00,SO2,1.04
CUS,9/15/2020,14:00,SO2,1.04
CUS,9/13/2020,4:00,NO,1.04
CUS,11/6/2020,0:00,NOx,1.04
CUS,1/11/2021,18:00,SO2,1.04
CUS,1/2/2021,18:00,SO2,1.04
CUS,8/6/2020,13:00,SO2,1.04
CUS,9/1/2020,10:00,SO2,1.04
CUS,11/27/2020,15:00,SO2,1.04
CUS,3/19/2020,16:00,SO2,1.04
CUS,12/4/2020,22:00,SO2,1.04
CUS,7/2/2020,11:00,SO2,1.04
CUS,4/8/2020,14:00,PM2.5,1.05
CUS,1/5/2021,0:00,PM2.5,1.05
CUS,3/26/2021,4:00,PM2.5,1.05
CUS,3/26/2020,12:00,SO2,1.05
CUS,10/3/2020,10:00,SO2,1.05
CUS,5/24/2020,1:00,SO2,1.05
CUS,1/1/2021,20:00,SO2,1.05
CUS,1/15/2021,19:00,SO2,1.05
CUS,4/23/2020,8:00,SO2,1.05
CUS,2/24/2020,1:00,PM2.5,1.05
CUS,1/26/2021,12:00,SO2,1.05
CUS,1/4/2021,5:00,SO2,1.05
CUS,6/7/2020,19:00,SO2,1.05
CUS,1/16/2021,14:00,SO2,1.05
CUS,4/22/2020,10:00,SO2,1.05
CUS,6/12/2020,12:00,SO2,1.05
CUS,1/1/2020,11:00,SO2,1.05
CUS,12/13/2020,20:00,SO2,1.05
CUS,12/2/2020,16:00,SO2,1.05
CUS,8/26/2020,7:00,SO2,1.05
CUS,4/21/2021,1:00,PM2.5,1.05
CUS,12/17/2020,21:00,SO2,1.05
CUS,4/3/2020,19:00,SO2,1.05
CUS,4/16/2020,3:00,NOx,1.05
CUS,6/17/2020,19:00,SO2,1.05
CUS,9/7/2020,21:00,SO2,1.05
CUS,2/28/2020,3:00,SO2,1.05
CUS,9/23/2020,21:00,SO2,1.05
CUS,2/21/2020,20:00,SO2,1.05
CUS,5/12/2020,14:00,SO2,1.05
CUS,9/12/2020,4:00,NO,1.05
CUS,7/7/2020,12:00,SO2,1.05
CUS,2/15/2021,1:00,NO,1.05
CUS,2/15/2021,1:00,NO,1.05
CUS,12/19/2020,14:00,SO2,1.06
CUS,1/9/2021,13:00,SO2,1.06
CUS,1/8/2021,4:00,PM2.5,1.06
CUS,10/30/2020,9:00,SO2,1.06
CUS,9/22/2020,21:00,SO2,1.06
CUS,3/9/2020,13:00,SO2,1.06
CUS,1/1/2021,18:00,SO2,1.06
CUS,3/11/2020,10:00,SO2,1.06
CUS,6/5/2020,21:00,SO2,1.06
CUS,4/20/2020,14:00,SO2,1.06
CUS,7/30/2020,2:00,NO,1.06
CUS,5/18/2020,20:00,SO2,1.06
CUS,6/16/2020,2:00,NO,1.06
CUS,9/15/2020,13:00,SO2,1.06
CUS,6/29/2020,11:00,SO2,1.06
CUS,11/6/2020,9:00,SO2,1.06
CUS,9/10/2020,19:00,SO2,1.06
CUS,3/29/2020,20:00,SO2,1.06
CUS,6/2/2020,15:00,SO2,1.06
CUS,12/15/2020,5:00,SO2,1.06
CUS,4/11/2020,14:00,PM2.5,1.06
CUS,6/4/2020,2:00,NO2,1.06
CUS,4/30/2020,14:00,SO2,1.06
CUS,6/18/2020,8:00,SO2,1.06
CUS,12/26/2020,15:00,SO2,1.06
CUS,1/29/2020,9:00,SO2,1.06
CUS,2/21/2020,13:00,SO2,1.06
CUS,10/30/2020,16:00,SO2,1.06
CUS,2/20/2020,20:00,SO2,1.06
CUS,12/1/2020,9:00,SO2,1.06
CUS,8/24/2020,19:00,SO2,1.06
CUS,12/3/2020,8:00,SO2,1.06
CUS,12/22/2020,15:00,SO2,1.06
CUS,4/18/2020,1:00,NO2,1.06
CUS,3/30/2021,3:00,PM2.5,1.07
CUS,9/29/2020,12:00,SO2,1.07
CUS,8/26/2020,4:00,NO,1.07
CUS,9/8/2020,5:00,SO2,1.07
CUS,4/5/2020,2:00,NOx,1.07
CUS,11/10/2020,2:00,PM2.5,1.07
CUS,1/28/2021,10:00,PM2.5,1.07
CUS,1/8/2021,12:00,SO2,1.07
CUS,9/10/2020,15:00,SO2,1.07
CUS,10/6/2020,1:00,NO,1.07
CUS,1/13/2021,13:00,SO2,1.07
CUS,12/22/2020,10:00,SO2,1.07
CUS,2/4/2020,16:00,SO2,1.07
CUS,3/8/2020,17:00,SO2,1.07
CUS,2/13/2021,14:00,SO2,1.07
CUS,9/12/2020,21:00,SO2,1.07
CUS,8/3/2020,6:00,SO2,1.07
CUS,1/11/2021,20:00,SO2,1.07
CUS,6/16/2020,23:00,SO2,1.07
CUS,5/14/2020,3:00,NO,1.07
CUS,4/20/2020,7:00,SO2,1.07
CUS,1/13/2021,20:00,SO2,1.07
CUS,11/16/2020,17:00,SO2,1.07
CUS,6/27/2020,14:00,SO2,1.07
CUS,6/27/2020,12:00,SO2,1.07
CUS,2/13/2021,23:00,SO2,1.07
CUS,6/21/2020,19:00,SO2,1.07
CUS,8/15/2020,4:00,SO2,1.07
CUS,12/20/2020,10:00,SO2,1.07
CUS,6/29/2020,10:00,SO2,1.07
CUS,3/28/2020,1:00,NOx,1.07
CUS,3/21/2020,14:00,SO2,1.07
CUS,2/23/2021,8:00,SO2,1.07
CUS,1/12/2020,18:00,SO2,1.07
CUS,8/13/2020,23:00,SO2,1.07
CUS,9/15/2020,1:00,NO,1.07
CUS,8/28/2020,12:00,SO2,1.07
CUS,10/24/2020,0:00,PM2.5,1.07
CUS,1/23/2021,11:00,PM2.5,1.07
CUS,7/18/2020,19:00,SO2,1.07
CUS,1/3/2021,3:00,PM2.5,1.08
CUS,8/3/2020,2:00,NO,1.08
CUS,5/29/2020,13:00,SO2,1.08
CUS,1/27/2020,10:00,SO2,1.08
CUS,4/9/2020,4:00,NO2,1.08
CUS,1/14/2021,21:00,SO2,1.08
CUS,6/16/2020,0:00,PM2.5,1.08
CUS,11/6/2020,3:00,PM2.5,1.08
CUS,11/19/2020,6:00,SO2,1.08
CUS,1/7/2021,15:00,SO2,1.08
CUS,1/20/2021,14:00,SO2,1.08
CUS,6/6/2020,22:00,SO2,1.08
CUS,9/12/2020,2:00,PM2.5,1.08
CUS,2/16/2021,13:00,PM2.5,1.08
CUS,10/15/2020,20:00,SO2,1.08
CUS,10/3/2020,21:00,SO2,1.08
CUS,2/20/2021,1:00,SO2,1.08
CUS,4/4/2021,16:00,PM2.5,1.08
CUS,2/3/2021,20:00,SO2,1.08
CUS,3/26/2020,14:00,SO2,1.08
CUS,11/3/2020,2:00,NO,1.08
CUS,10/25/2020,4:00,PM2.5,1.08
CUS,12/18/2020,8:00,SO2,1.08
CUS,1/18/2020,13:00,SO2,1.08
CUS,10/25/2020,5:00,PM2.5,1.08
CUS,2/6/2021,16:00,SO2,1.08
CUS,1/1/2020,8:00,SO2,1.08
CUS,1/4/2021,13:00,SO2,1.08
CUS,5/17/2020,3:00,SO2,1.08
CUS,5/6/2020,21:00,SO2,1.08
CUS,5/8/2020,21:00,SO2,1.08
CUS,12/7/2020,2:00,NO,1.08
CUS,7/18/2020,2:00,SO2,1.08
CUS,4/2/2020,14:00,PM2.5,1.09
CUS,6/1/2020,4:00,PM2.5,1.09
CUS,6/21/2020,10:00,PM2.5,1.09
CUS,2/16/2021,18:00,PM2.5,1.09
CUS,2/27/2021,6:00,SO2,1.09
CUS,6/6/2020,18:00,SO2,1.09
CUS,3/29/2020,9:00,SO2,1.09
CUS,11/14/2020,8:00,SO2,1.09
CUS,6/29/2020,13:00,SO2,1.09
CUS,11/6/2020,11:00,SO2,1.09
CUS,4/16/2020,2:00,NOx,1.09
CUS,5/1/2020,2:00,NO,1.09
CUS,1/6/2020,11:00,SO2,1.09
CUS,6/27/2020,3:00,NO,1.09
CUS,9/29/2020,22:00,SO2,1.09
CUS,1/9/2021,20:00,SO2,1.09
CUS,6/27/2020,10:00,SO2,1.09
CUS,11/20/2020,12:00,SO2,1.09
CUS,8/29/2020,20:00,SO2,1.09
CUS,12/2/2020,17:00,SO2,1.09
CUS,2/12/2020,5:00,SO2,1.09
CUS,6/26/2020,2:00,NO,1.09
CUS,4/2/2020,2:00,NO,1.09
CUS,6/4/2020,4:00,NO,1.09
CUS,9/6/2020,3:00,NO,1.09
CUS,1/12/2021,15:00,SO2,1.09
CUS,1/11/2020,11:00,SO2,1.09
CUS,3/10/2020,0:00,PM2.5,1.09
CUS,4/4/2020,10:00,PM2.5,1.09
CUS,3/6/2021,5:00,PM2.5,1.09
CUS,6/1/2020,14:00,SO2,1.09
CUS,5/10/2020,2:00,NO,1.09
CUS,2/23/2020,6:00,SO2,1.09
CUS,6/21/2020,12:00,SO2,1.09
CUS,2/2/2021,17:00,SO2,1.09
CUS,3/30/2020,4:00,PM2.5,1.09
CUS,12/1/2020,10:00,SO2,1.09
CUS,2/10/2021,0:00,NO,1.09
CUS,2/10/2021,0:00,NO,1.09
CUS,8/1/2020,10:00,SO2,1.09
CUS,1/6/2020,1:00,NO,1.09
CUS,12/7/2020,15:00,SO2,1.09
CUS,8/26/2020,16:00,SO2,1.09
CUS,3/7/2020,20:00,SO2,1.10
CUS,12/29/2020,15:00,SO2,1.10
CUS,3/1/2021,3:00,NO,1.10
CUS,3/1/2021,3:00,NO,1.10
CUS,4/23/2020,7:00,SO2,1.10
CUS,5/23/2020,2:00,NO,1.10
CUS,11/11/2020,2:00,NO,1.10
CUS,1/18/2021,9:00,SO2,1.10
CUS,6/29/2020,21:00,SO2,1.10
CUS,1/12/2020,20:00,SO2,1.10
CUS,6/28/2020,4:00,NO,1.10
CUS,2/18/2020,13:00,SO2,1.10
CUS,7/31/2020,3:00,SO2,1.10
CUS,1/23/2021,19:00,SO2,1.10
CUS,3/10/2020,2:00,PM2.5,1.10
CUS,3/10/2020,3:00,PM2.5,1.10
CUS,6/1/2020,5:00,PM2.5,1.10
CUS,11/27/2020,1:00,PM2.5,1.10
CUS,8/24/2020,5:00,NO,1.10
CUS,9/7/2020,0:00,NO,1.10
CUS,11/17/2020,11:00,SO2,1.10
CUS,4/24/2020,10:00,SO2,1.10
CUS,9/28/2020,3:00,NO2,1.10
CUS,8/26/2020,17:00,SO2,1.10
CUS,4/4/2020,20:00,PM2.5,1.10
CUS,4/11/2020,20:00,PM2.5,1.10
CUS,4/21/2021,5:00,PM2.5,1.10
CUS,5/13/2020,20:00,SO2,1.10
CUS,1/7/2020,1:00,NO,1.10
CUS,2/1/2021,8:00,SO2,1.10
CUS,6/29/2020,8:00,SO2,1.10
CUS,2/7/2021,5:00,SO2,1.10
CUS,3/30/2020,22:00,SO2,1.10
CUS,1/2/2021,7:00,PM2.5,1.10
CUS,8/15/2020,1:00,NO,1.10
CUS,5/23/2020,16:00,SO2,1.10
CUS,3/29/2020,7:00,PM2.5,1.11
CUS,9/5/2020,3:00,PM2.5,1.11
CUS,3/3/2021,21:00,PM2.5,1.11
CUS,11/20/2020,17:00,SO2,1.11
CUS,5/7/2020,5:00,SO2,1.11
CUS,10/17/2020,19:00,SO2,1.11
